Trajectories
200
,,Flo:lshoulder,,,Flo:rshoulder,,,Flo:elbow,,,Flo:wrist,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
4942,0,-143.021,104.81,51.7418,211.872,86.1527,35.0674,281.948,188.427,350.002,243.973,202.992,610.549
4943,0,-143.133,104.826,51.7474,211.72,86.0544,35.0532,281.196,188.382,349.931,242.531,202.872,610.654
4944,0,-143.212,104.737,51.6783,211.549,85.9153,35.0985,280.385,188.356,350.044,240.995,202.745,610.801
4945,0,-143.286,104.738,51.6606,211.401,85.8693,35.027,279.601,188.366,350.152,239.485,202.7,610.88
4946,0,-143.378,104.687,51.6678,211.284,85.8549,34.9702,278.883,188.368,350.268,237.915,202.652,611.072
4947,0,-143.486,104.636,51.6088,211.143,85.7992,34.9724,278.119,188.428,350.43,236.347,202.622,611.223
4948,0,-143.568,104.599,51.6008,211.047,85.747,35.0756,277.476,188.533,350.531,234.813,202.661,611.333
4949,0,-143.693,104.539,51.6184,210.879,85.7278,35.2935,276.842,188.625,350.682,233.245,202.614,611.533
4950,0,-143.805,104.474,51.5588,210.827,85.708,35.4256,276.235,188.742,350.948,231.751,202.613,611.821
4951,0,-143.915,104.437,51.4792,210.755,85.7027,35.5065,275.732,188.803,351.146,230.339,202.61,611.965
4952,0,-144.045,104.403,51.3271,210.667,85.7063,35.7237,275.234,188.844,351.396,228.968,202.62,612.208
4953,0,-144.137,104.343,51.3069,210.629,85.728,35.8591,274.746,188.941,351.59,227.62,202.595,612.484
4954,0,-144.23,104.295,51.1824,210.56,85.7635,35.9559,274.246,188.987,351.841,226.369,202.581,612.758
4955,0,-144.336,104.236,51.0961,210.487,85.7912,36.0402,273.823,188.965,352.142,225.178,202.586,613.015
4956,0,-144.433,104.207,50.9446,210.463,85.8027,36.2227,273.421,188.944,352.342,223.903,202.52,613.384
4957,0,-144.562,104.177,50.7736,210.435,85.7896,36.3101,272.994,188.996,352.531,222.683,202.445,613.656
4958,0,-144.666,104.116,50.6044,210.415,85.7637,36.4543,272.476,188.972,352.794,221.521,202.368,613.929
4959,0,-144.728,104.088,50.5153,210.382,85.7189,36.5366,271.904,189.016,353.053,220.331,202.312,614.15
4960,0,-144.83,104.02,50.3753,210.352,85.6507,36.6811,271.326,188.973,353.268,219.129,202.206,614.367
4961,0,-144.877,104.001,50.2075,210.246,85.5997,36.8419,270.653,188.977,353.477,217.978,202.073,614.54
4962,0,-144.909,103.95,50.1037,210.19,85.5228,37.05,269.9,188.937,353.739,216.711,201.98,614.687
4963,0,-145.011,103.881,49.9607,210.073,85.4291,37.2133,269.157,188.919,353.919,215.437,201.913,614.865
4964,0,-145.051,103.838,49.8611,209.994,85.4381,37.2069,268.263,188.958,354.191,214.195,201.877,615.144
4965,0,-145.089,103.797,49.8579,209.926,85.3719,37.2254,267.419,189.019,354.375,213.03,201.853,615.287
4966,0,-145.127,103.744,49.801,209.802,85.3662,37.1036,266.516,189.119,354.46,211.905,201.847,615.326
4967,0,-145.216,103.686,49.7873,209.674,85.2809,37.0324,265.743,189.208,354.41,210.913,201.814,615.36
4968,0,-145.267,103.612,49.808,209.481,85.2724,36.9713,264.916,189.304,354.484,209.979,201.791,615.358
4969,0,-145.355,103.544,49.8283,209.279,85.237,36.9177,264.23,189.366,354.491,209.145,201.671,615.43
4970,0,-145.423,103.468,49.9083,209.062,85.1673,36.982,263.614,189.391,354.499,208.649,201.518,615.362
4971,0,-145.548,103.406,49.9356,208.842,85.1496,36.9942,263.127,189.462,354.434,208.452,201.379,615.284
4972,0,-145.646,103.307,49.9416,208.72,85.1502,36.855,262.819,189.512,354.354,208.622,201.318,615.294
4973,0,-145.777,103.211,49.951,208.485,85.1748,36.9111,262.683,189.589,354.279,209.183,201.304,615.24
4974,0,-145.911,103.115,49.9649,208.251,85.1629,36.9757,262.745,189.607,354.299,210.082,201.348,615.239
4975,0,-146.119,103.026,49.9897,207.985,85.2783,37.1814,263.095,189.659,354.255,211.295,201.479,615.144
4976,0,-146.349,102.906,49.8532,207.796,85.4476,37.136,263.674,189.675,354.264,212.533,201.705,615.312
4977,0,-146.62,102.846,49.7564,207.661,85.5853,36.9995,264.332,189.663,354.411,213.819,201.936,615.598
4978,0,-146.908,102.749,49.5318,207.537,85.7843,36.8578,265.081,189.621,354.535,215.248,202.3,615.795
4979,0,-147.189,102.674,49.2823,207.399,85.9437,36.7266,266.024,189.585,354.567,216.716,202.697,615.92
4980,0,-147.436,102.611,49.0306,207.25,86.1468,36.7528,266.913,189.559,354.722,218.172,203.067,616.07
4981,0,-147.715,102.593,48.6366,207.009,86.3262,36.8151,267.777,189.538,354.864,219.405,203.441,616.396
4982,0,-148.042,102.602,48.2879,206.678,86.426,36.9502,268.606,189.583,355.019,220.575,203.984,616.688
4983,0,-148.384,102.622,47.8076,206.328,86.5151,37.1357,269.392,189.621,355.098,221.652,204.611,617.125
4984,0,-148.709,102.687,47.4393,205.908,86.6024,37.3948,270.06,189.679,355.271,222.691,205.327,617.573
4985,0,-149.069,102.762,47.1179,205.469,86.6887,37.7223,270.727,189.752,355.365,223.703,206.021,617.875
4986,0,-149.398,102.921,46.7288,205.15,86.7062,37.9241,271.316,189.86,355.411,224.835,206.741,618.16
4987,0,-149.674,103.051,46.3769,204.855,86.6732,38.1362,271.757,190.007,355.385,225.2,206.697,618.537
4988,0,-150.021,103.182,46.0554,204.584,86.715,38.1031,272.204,190.157,355.319,226.698,206.704,618.265
4989,0,-150.322,103.312,45.8822,204.249,86.6095,38.1265,272.649,190.276,355.258,228.445,207.519,618.136
4990,0,-150.682,103.465,45.6742,203.809,86.4945,38.2249,273.083,190.357,355.196,230.102,207.428,617.777
4991,0,-150.979,103.577,45.6521,203.357,86.3224,38.1974,273.383,190.416,355.244,231.888,207.127,617.441
4992,0,-151.334,103.699,45.6291,202.868,86.1643,38.1643,273.762,190.441,355.285,233.51,206.942,617.206
4993,0,-151.69,103.767,45.4932,202.37,85.9483,38.0042,274.156,190.478,355.369,234.915,206.644,616.955
4994,0,-152.065,103.794,45.4109,201.7,85.803,37.9897,274.568,190.545,355.356,235.989,206.115,616.492
4995,0,-152.495,103.807,45.4455,200.952,85.5692,38.1591,274.941,190.62,355.336,236.789,205.483,616.098
4996,0,-152.975,103.792,45.3585,200.191,85.299,38.2268,275.286,190.652,355.367,237.471,205.256,615.97
4997,0,-153.485,103.741,45.2807,199.449,84.9839,38.3023,275.588,190.7,355.326,238.661,205.619,615.823
4998,0,-153.988,103.654,45.1528,198.78,84.7948,38.498,275.727,190.735,355.301,240.144,205.996,615.612
4999,0,-154.619,103.582,44.9541,198.124,84.6702,38.6053,275.753,190.736,355.163,241.726,206.018,615.225
5000,0,-155.243,103.524,44.6558,197.425,84.5547,38.7006,275.665,190.731,355.084,243.242,205.771,614.845
5001,0,-155.866,103.485,44.3362,196.648,84.5182,39.0524,275.507,190.925,354.944,244.862,205.606,614.456
5002,0,-156.515,103.455,44.0354,195.904,84.4848,39.3262,275.353,191.144,354.874,246.552,205.517,614.293
5003,0,-157.148,103.447,43.6641,195.269,84.4886,39.5425,275.317,191.497,354.876,248.376,205.597,614.099
5004,0,-157.739,103.478,43.2591,194.596,84.5695,39.7957,275.231,191.853,354.909,250.369,205.675,613.844
5005,0,-158.396,103.59,42.8617,193.878,84.5313,40.0959,275.26,192.216,354.863,252.518,205.751,613.554
5006,0,-159.048,103.672,42.6137,192.65,84.0646,41.8961,275.365,192.573,354.812,254.919,205.758,613.149
5007,0,-159.783,103.77,42.5181,191.729,83.7911,43.2499,275.644,192.857,354.603,257.463,205.738,612.784
5008,0,-160.494,103.843,42.422,191.599,84.2686,42.339,276.032,193.078,354.46,260.228,205.635,612.382
5009,0,-161.225,103.979,42.319,190.889,84.0546,42.7237,276.575,193.242,354.227,263.06,205.573,612.009
5010,0,-161.982,104.09,42.281,190.6,84.2681,42.3011,277.362,193.394,353.949,266.125,205.551,611.494
5011,0,-162.786,104.211,42.353,190.164,84.3375,41.9745,278.245,193.473,353.753,269.283,205.502,611.069
5012,0,-163.622,104.319,42.3667,189.565,84.3369,42.1908,279.303,193.593,353.477,272.549,205.482,610.603
5013,0,-164.407,104.433,42.2773,188.793,84.2745,42.677,280.467,193.625,353.249,276.017,205.595,609.913
5014,0,-165.183,104.554,42.165,188.114,84.31,42.9617,281.853,193.735,352.771,279.679,205.792,609.227
5015,0,-165.924,104.69,41.8867,187.44,84.3613,43.2083,283.382,193.876,352.084,283.407,205.967,608.504
5016,0,-166.642,104.854,41.4065,186.809,84.3724,43.4451,284.926,193.901,351.544,287.187,206.118,607.768
5017,0,-167.316,105.039,41.0135,186.189,84.4157,43.6695,286.533,193.864,351.027,291.145,206.267,606.938
5018,0,-167.465,106.048,38.1761,185.571,84.4623,43.8869,288.259,193.882,350.302,295.252,206.425,606.042
5019,0,-167.927,106.366,36.648,184.969,84.5326,43.9629,290.136,193.824,349.447,299.394,206.557,605.234
5020,0,-168.633,106.429,36.517,184.343,84.6869,44.0204,292.015,193.732,348.594,303.619,206.691,604.316
5021,0,-169.319,106.457,36.7717,183.759,84.8191,44.1783,293.985,193.705,347.592,308.057,206.845,603.284
5022,0,-169.981,106.483,36.8731,183.166,84.9246,44.2448,295.997,193.581,346.682,312.578,206.938,602.189
5023,0,-170.557,106.517,36.8573,182.605,85.08,44.2432,298.052,193.402,345.698,317.231,207.014,601.009
5024,0,-171.821,105.606,40.0102,182.101,85.1826,44.2735,300.175,193.212,344.721,321.978,206.966,599.832
5025,0,-172.526,105.367,41.4755,181.533,85.2964,44.2744,302.315,192.987,343.635,326.856,206.897,598.583
5026,0,-173.095,105.403,41.5141,181.049,85.4913,44.1846,304.491,192.773,342.462,331.811,206.703,597.241
5027,0,-173.601,105.518,41.3376,180.588,85.6666,44.0336,306.674,192.566,341.302,336.958,206.509,595.671
5028,0,-174.178,105.657,41.4047,180.049,85.796,43.9462,308.975,192.461,339.951,342.176,206.288,594.005
5029,0,-174.639,105.727,41.4915,179.54,85.8811,43.8773,311.301,192.295,338.593,347.456,206.008,592.317
5030,0,-175.111,105.806,41.6272,179.181,86.0254,43.7787,313.589,192.105,337.335,352.784,205.67,590.513
5031,0,-175.573,105.89,41.6981,178.793,86.203,43.5546,315.898,191.966,335.992,357.967,205.28,588.768
5032,0,-175.978,105.98,41.8884,178.416,86.3875,43.2837,318.341,191.767,334.586,363.209,205.028,586.806
5033,0,-176.331,106.071,42.0537,178.144,86.5296,43.155,320.857,191.638,333.005,368.417,204.715,584.77
5034,0,-176.64,106.203,42.1756,177.858,86.6959,43.1213,323.409,191.538,331.377,373.451,204.507,582.632
5035,0,-176.948,106.324,42.2969,177.698,86.9182,43.101,326.062,191.379,329.765,378.38,204.255,580.539
5036,0,-177.18,106.446,42.4151,177.547,87.0762,43.034,328.661,191.203,328.175,383.02,204.119,578.536
5037,0,-177.415,106.532,42.5358,177.466,87.2852,43.0179,331.186,190.916,326.778,387.549,204.045,576.459
5038,0,-177.636,106.628,42.5763,177.372,87.4596,43.0407,333.742,190.696,325.226,392.002,204.06,574.325
5039,0,-177.753,106.789,42.5049,177.339,87.6279,42.9873,336.335,190.454,323.659,396.237,204.225,572.268
5040,0,-177.877,106.945,42.4085,177.387,87.7869,42.9299,338.832,190.285,322.101,400.271,204.318,570.281
5041,0,-177.932,107.089,42.3997,177.356,87.9049,42.9726,341.296,190.173,320.472,404.149,204.398,568.303
5042,0,-177.96,107.177,42.4181,177.361,88.008,43.0048,343.647,190.054,318.902,407.983,204.412,566.278
5043,0,-177.926,107.291,42.348,176.318,87.0802,45.5833,345.863,190,317.421,411.712,204.381,564.286
5044,0,-177.903,107.44,42.326,176.811,87.8739,44.793,347.911,190.014,315.972,415.199,204.208,562.434
5045,0,-177.798,107.552,42.2342,177.389,88.2083,43.1905,349.781,190.104,314.601,418.761,204.012,560.604
5046,0,-177.703,107.667,42.205,177.739,88.3676,42.3355,351.501,190.236,313.381,422.258,203.882,558.814
5047,0,-177.557,107.781,42.1229,177.835,88.4131,42.2021,353.076,190.331,312.196,425.837,203.758,556.962
5048,0,-177.415,107.902,42.0956,177.827,88.4001,42.478,354.562,190.543,311.008,429.475,203.713,555.087
5049,0,-177.214,107.966,42.0808,177.846,88.429,42.4689,356.091,190.672,309.831,433.13,203.791,553.313
5050,0,-177.028,108.063,41.9862,178.018,88.4537,42.2234,357.506,190.75,308.873,436.802,203.955,551.584
5051,0,-176.806,108.224,41.9457,178.239,88.5637,41.8916,359.022,190.807,307.811,440.495,204.154,549.86
5052,0,-176.618,108.268,42.0044,178.429,88.6152,41.7336,360.572,190.939,306.86,444.203,204.445,548.225
5053,0,-176.398,108.331,41.9369,178.591,88.6991,41.5703,362.176,191.028,305.811,447.921,204.611,546.486
5054,0,-176.128,108.407,41.9556,178.918,88.8912,41.3483,363.845,191.239,304.696,451.768,204.826,544.642
5055,0,-175.917,108.503,41.9515,179.248,89.0009,41.1948,365.61,191.476,303.487,455.714,204.949,542.696
5056,0,-175.672,108.583,41.9273,179.56,89.1648,41.125,367.227,191.706,302.483,459.492,205.042,540.941
5057,0,-175.44,108.622,41.9779,180.003,89.338,40.9316,368.903,191.937,301.534,463.349,205.048,539.127
5058,0,-175.148,108.678,41.8885,180.486,89.5437,40.7648,370.659,192.256,300.417,467.335,205.117,537.281
5059,0,-174.856,108.705,41.9828,180.888,89.7731,40.7139,372.555,192.585,299.099,471.257,205.127,535.341
5060,0,-174.548,108.758,42.0715,181.303,89.9348,40.8277,374.609,192.752,297.796,475.275,205.201,533.365
5061,0,-174.221,108.771,42.2056,181.716,90.1083,40.8606,376.749,192.903,296.355,479.328,205.292,531.245
5062,0,-173.905,108.825,42.2853,182.287,90.2338,40.6471,378.937,192.913,294.906,483.337,205.386,529.155
5063,0,-173.586,108.82,42.4047,182.753,90.3074,40.5626,381.249,192.885,293.379,487.398,205.532,526.98
5064,0,-173.219,108.857,42.5497,183.176,90.4533,40.5489,383.583,192.708,291.964,491.434,205.628,524.772
5065,0,-172.865,108.91,42.619,183.598,90.5622,40.4926,385.815,192.487,290.606,494.41,205.348,523.743
5066,0,-172.512,108.9,42.7336,184.096,90.6435,40.3321,388.154,192.301,289.055,498.635,205.492,521.151
5067,0,-172.123,108.873,42.9582,184.664,90.6782,40.1896,390.483,192.12,287.509,502.982,205.843,518.133
5068,0,-171.71,108.901,43.1248,185.17,90.7226,39.9927,392.778,191.978,285.836,506.974,206.046,515.458
5069,0,-171.303,108.905,43.2553,185.609,90.7675,39.848,395.039,191.847,284.144,510.72,206.01,513.017
5070,0,-170.899,108.92,43.3821,186.002,90.6941,39.778,397.129,191.692,282.626,514.238,205.889,510.648
5071,0,-170.517,108.876,43.5935,186.406,90.669,39.5933,399.112,191.484,281.124,517.686,205.786,508.337
5072,0,-170.078,108.878,43.7466,186.902,90.6446,39.3681,401.139,191.316,279.504,521.084,205.683,506.05
5073,0,-169.703,108.869,43.8853,187.274,90.5976,39.1331,403.026,191.227,277.93,524.421,205.662,503.714
5074,0,-169.303,108.83,44.0268,187.62,90.5463,38.966,404.835,191.14,276.337,527.813,205.688,501.319
5075,0,-168.904,108.809,44.1595,187.95,90.451,38.8244,406.683,191.09,274.637,531.313,205.799,498.777
5076,0,-168.547,108.776,44.3,188.296,90.3788,38.5393,408.444,191.045,272.92,534.736,205.86,496.324
5077,0,-168.161,108.752,44.5194,188.732,90.3036,38.2186,410.124,190.952,271.419,538.151,205.814,493.91
5078,0,-167.818,108.728,44.6069,189.116,90.2475,37.8359,411.715,190.917,269.982,541.589,205.893,491.422
5079,0,-167.448,108.726,44.6402,189.489,90.2075,37.5978,413.318,190.891,268.52,545.097,205.972,488.832
5080,0,-167.159,108.706,44.7693,189.854,90.2128,37.3049,414.969,190.947,267.007,548.651,206.06,486.194
5081,0,-166.86,108.724,44.8555,190.237,90.1963,36.9462,416.615,191.047,265.373,552.202,206.148,483.59
5082,0,-166.545,108.721,44.8335,190.621,90.1918,36.6928,418.322,191.13,263.762,555.763,206.189,480.946
5083,0,-166.259,108.705,44.9457,190.961,90.1014,36.5268,419.939,191.157,262.22,559.472,206.247,478.137
5084,0,-166.023,108.649,45.1103,191.319,90.1003,36.2515,421.594,191.074,260.815,563.188,206.267,475.243
5085,0,-165.745,108.642,45.1203,191.768,90.1047,35.9575,423.284,191.006,259.287,566.843,206.334,472.402
5086,0,-165.533,108.611,45.1584,192.144,90.0598,35.711,425.08,190.946,257.707,570.45,206.346,469.489
5087,0,-165.315,108.572,45.2256,192.419,90.0017,35.6282,426.993,190.862,255.925,573.99,206.355,466.623
5088,0,-165.107,108.6,45.2312,192.659,89.9294,35.642,428.898,190.799,254.078,577.486,206.309,463.679
5089,0,-164.894,108.532,45.2752,192.978,89.8462,35.4328,430.741,190.654,252.373,580.966,206.329,460.723
5090,0,-164.718,108.495,45.3508,193.276,89.7611,35.259,432.617,190.478,250.637,584.421,206.28,457.658
5091,0,-164.536,108.398,45.3482,193.538,89.6612,35.1861,434.37,190.234,248.93,587.804,206.224,454.643
5092,0,-164.326,108.359,45.4,193.785,89.5905,35.1809,436.094,190.001,247.275,591.068,206.069,451.684
5093,0,-164.141,108.263,45.3969,193.947,89.4392,35.2357,437.859,189.767,245.474,594.281,205.988,448.736
5094,0,-163.949,108.181,45.5293,194.115,89.3411,35.1971,439.581,189.617,243.552,597.428,205.91,445.69
5095,0,-163.783,108.068,45.6299,194.316,89.2612,35.0655,441.232,189.394,241.62,600.567,205.83,442.696
5096,0,-163.63,108.009,45.6268,194.454,89.1429,34.9645,442.84,189.186,239.807,603.567,205.727,439.722
5097,0,-163.467,107.911,45.6682,194.572,89.0014,34.8013,444.255,188.876,238.129,606.639,205.679,436.743
5098,0,-163.331,107.844,45.7424,194.717,88.9029,34.574,445.624,188.638,236.578,609.617,205.605,433.746
5099,0,-163.196,107.764,45.8265,194.858,88.7867,34.4594,446.878,188.352,234.968,612.607,205.615,430.608
5100,0,-163.093,107.689,45.8274,194.919,88.7142,34.3801,448.192,188.177,233.231,615.625,205.623,427.477
5101,0,-162.993,107.617,45.8883,194.97,88.6057,34.2886,449.536,188.139,231.403,618.606,205.61,424.276
5102,0,-162.934,107.547,45.9781,195.012,88.4225,34.1824,450.862,188.002,229.571,621.44,205.583,421.128
5103,0,-162.85,107.448,46.0612,195.14,88.3652,34.1381,452.155,187.977,227.693,624.353,205.568,417.905
5104,0,-162.795,107.39,46.1447,195.191,88.2242,34.0521,453.394,187.826,225.926,627.197,205.471,414.724
5105,0,-162.776,107.342,46.2248,195.256,88.1496,33.9301,454.516,187.741,224.344,630.06,205.409,411.484
5106,0,-162.721,107.271,46.3102,195.332,88.0869,33.8037,455.72,187.679,222.623,632.862,205.362,408.147
5107,0,-162.747,107.187,46.3996,195.333,88.0176,33.7621,456.936,187.618,220.794,635.781,205.316,404.702
5108,0,-162.745,107.158,46.5712,195.387,87.9777,33.7001,458.214,187.591,218.777,638.657,205.325,401.169
5109,0,-162.746,107.101,46.612,195.466,87.9483,33.5792,459.581,187.603,216.788,641.608,205.26,397.552
5110,0,-162.731,107.068,46.6688,195.468,87.8437,33.5092,460.742,187.441,214.923,644.353,205.18,394.004
5111,0,-162.76,106.987,46.7529,195.456,87.7994,33.5087,461.856,187.33,213.099,647.13,205.132,390.455
5112,0,-162.761,106.98,46.7741,195.438,87.7601,33.5461,462.925,187.232,211.275,649.813,205.095,386.9
5113,0,-162.774,106.925,46.7635,195.422,87.7167,33.5621,464.101,187.138,209.281,652.469,205.108,383.269
5114,0,-162.781,106.886,46.7664,195.414,87.6766,33.5537,465.238,187.139,207.203,655.176,205.175,379.595
5115,0,-162.851,106.831,46.6986,195.357,87.6592,33.4648,466.384,187.075,205.237,657.859,205.278,375.89
5116,0,-162.86,106.799,46.6806,195.368,87.6652,33.4245,467.438,186.969,203.275,660.43,205.374,372.277
5117,0,-162.923,106.781,46.6091,195.312,87.6491,33.3373,468.556,186.908,201.317,662.921,205.355,368.714
5118,0,-162.99,106.767,46.5231,195.263,87.7228,33.3823,469.563,186.847,199.377,665.396,205.358,365.195
5119,0,-163.048,106.777,46.434,195.201,87.7761,33.3479,470.582,186.776,197.553,667.781,205.329,361.721
5120,0,-163.14,106.732,46.4233,195.147,87.813,33.3805,471.58,186.796,195.621,670.121,205.262,358.142
5121,0,-163.203,106.693,46.3729,195.159,87.8723,33.2793,472.542,186.84,193.701,672.497,205.22,354.531
5122,0,-163.263,106.713,46.2896,195.198,87.9226,33.1826,473.481,186.792,191.726,674.81,205.137,350.911
5123,0,-163.323,106.739,46.1957,195.168,87.986,33.0614,474.473,186.755,189.822,677.171,205,347.264
5124,0,-163.39,106.724,46.1129,195.202,88.057,32.8895,475.371,186.667,187.984,679.466,204.869,343.655
5125,0,-163.451,106.746,46.0257,195.161,88.0667,32.8845,476.264,186.554,186.062,681.774,204.677,339.934
5126,0,-163.496,106.722,46.0046,195.086,88.0745,32.8522,477.152,186.43,184.222,684.089,204.569,336.154
5127,0,-163.551,106.768,45.9543,195.032,88.0964,32.7751,477.975,186.312,182.34,686.341,204.465,332.383
5128,0,-163.585,106.769,45.9369,194.999,88.1593,32.6555,478.891,186.207,180.37,688.552,204.38,328.685
5129,0,-163.608,106.781,45.8648,194.947,88.1157,32.5379,479.741,186.083,178.495,690.734,204.239,324.995
5130,0,-163.689,106.804,45.8559,194.901,88.1334,32.4218,480.601,185.853,176.588,692.903,204.204,321.257
5131,0,-163.723,106.85,45.854,194.849,88.125,32.3327,481.389,185.666,174.811,695.136,204.18,317.406
5132,0,-163.713,106.872,45.8616,194.862,88.1123,32.1657,482.198,185.485,172.855,697.261,204.204,313.574
5133,0,-163.769,106.94,45.7856,194.814,88.0809,32.1498,483.157,185.352,170.777,699.396,204.205,309.791
5134,0,-163.751,106.984,45.9142,194.803,88.0579,32.0481,484.019,185.346,168.785,701.428,204.269,305.984
5135,0,-163.735,107.033,45.9628,194.824,88.0663,31.9895,484.83,185.265,166.762,703.445,204.248,302.131
5136,0,-163.732,107.083,45.957,194.769,88.0508,31.8975,485.581,185.216,164.781,705.485,204.303,298.291
5137,0,-163.771,107.146,46.0196,194.828,87.9827,31.8036,486.347,185.133,162.915,707.385,204.284,294.577
5138,0,-163.768,107.172,46.0511,194.849,87.9831,31.7373,487.05,185.062,161.023,709.247,204.282,290.865
5139,0,-163.767,107.219,46.2627,194.799,88.0079,31.6544,487.767,185,159.093,711.109,204.294,287.027
5140,0,-163.734,107.264,46.4003,194.893,88.0378,31.3888,488.501,184.905,157.111,713.013,204.252,283.094
5141,0,-163.735,107.311,46.489,194.883,88.0585,31.3025,489.313,184.961,154.989,714.855,204.208,279.164
5142,0,-163.728,107.335,46.6467,194.893,88.1139,31.1821,490.09,184.932,152.779,716.792,204.142,275.103
5143,0,-163.708,107.366,46.8314,194.993,88.1139,30.8976,490.882,184.858,150.683,718.69,204.069,271.06
5144,0,-163.707,107.359,46.8641,195.061,88.122,30.5891,491.572,184.752,148.621,720.428,203.962,267.141
5145,0,-163.7,107.387,46.9987,195.121,88.2021,30.3495,492.281,184.611,146.659,722.207,203.853,263.191
5146,0,-163.673,107.358,47.1026,195.146,88.2122,30.26,492.951,184.485,144.611,723.991,203.767,259.155
5147,0,-163.617,107.342,47.1966,195.236,88.2719,30.0475,493.606,184.349,142.655,725.746,203.699,255.215
5148,0,-163.618,107.39,47.2852,195.283,88.2885,29.8987,494.352,184.264,140.578,727.394,203.548,251.244
5149,0,-163.545,107.382,47.2871,195.38,88.3211,29.6541,495.101,184.173,138.38,729.036,203.468,247.314
5150,0,-163.482,107.365,47.347,195.511,88.4195,29.4535,495.908,184.015,136.145,730.708,203.427,243.347
5151,0,-163.481,107.361,47.3633,195.611,88.4384,29.3061,496.63,183.927,134.078,732.487,203.326,239.278
5152,0,-163.37,107.349,47.3485,195.694,88.4464,29.1982,497.373,183.81,131.99,734.18,203.35,235.22
5153,0,-163.306,107.348,47.2494,195.776,88.4546,29.0955,498.058,183.708,129.985,735.784,203.282,231.236
5154,0,-163.286,107.345,47.3124,195.862,88.4645,28.982,498.782,183.633,128.022,737.344,203.257,227.334
5155,0,-163.175,107.325,47.3331,195.951,88.4761,28.8592,499.52,183.524,126.013,738.981,203.189,223.375
5156,0,-163.117,107.331,47.2473,196.015,88.4278,28.8932,500.242,183.487,123.904,740.671,203.216,219.244
5157,0,-163.036,107.324,47.1983,196.128,88.3892,28.817,500.889,183.326,122.007,742.331,203.25,215.256
5158,0,-162.954,107.361,47.1939,196.281,88.3824,28.7392,501.598,183.251,120.007,743.846,203.256,211.319
5159,0,-162.876,107.353,47.1927,196.426,88.3725,28.6884,502.38,183.196,117.937,745.199,203.202,207.494
5160,0,-162.763,107.388,47.26,196.49,88.3542,28.7376,503.09,183.1,115.88,746.685,203.078,203.558
5161,0,-162.63,107.38,47.1932,196.675,88.3725,28.7158,503.9,183.137,113.723,748.238,203.111,199.366
5162,0,-162.484,107.4,47.2195,196.828,88.366,28.648,504.567,183.054,111.65,749.757,203.113,195.141
5163,0,-162.364,107.41,47.2422,197.035,88.3199,28.511,505.267,182.949,109.462,751.166,203.04,191.048
5164,0,-162.22,107.422,47.3022,197.264,88.3219,28.37,505.892,182.811,107.443,752.639,202.925,187.016
5165,0,-162.065,107.447,47.3023,197.473,88.2957,28.3618,506.543,182.66,105.387,753.887,202.771,183.026
5166,0,-161.923,107.469,47.3589,197.649,88.2531,28.4471,507.245,182.536,103.258,755.056,202.576,179.059
5167,0,-161.777,107.46,47.4467,197.904,88.2362,28.3343,507.913,182.459,101.106,756.404,202.407,174.857
5168,0,-161.606,107.429,47.5378,198.135,88.2176,28.2683,508.625,182.303,98.9231,757.91,202.32,170.511
5169,0,-161.46,107.436,47.6133,198.337,88.1687,28.1513,509.369,182.183,96.6967,759.355,202.213,166.158
5170,0,-161.308,107.416,47.6076,198.604,88.1071,28.0893,510.017,181.994,94.5319,760.719,202.057,161.874
5171,0,-161.155,107.45,47.6587,198.856,88.0018,28.0503,510.738,181.848,92.263,762.021,201.916,157.688
5172,0,-161.028,107.475,47.6598,199.065,87.9883,27.9472,511.423,181.702,90.0332,763.166,201.794,153.501
5173,0,-160.908,107.441,47.7933,198.174,86.9962,30.6037,512.095,181.565,87.7589,764.314,201.632,149.416
5174,0,-160.776,107.423,47.7528,198.044,86.57,31.958,512.711,181.433,85.4905,765.463,201.517,145.153
5175,0,-160.599,107.445,47.7831,198.384,86.4564,31.7054,513.298,181.25,83.2402,766.489,201.407,140.921
5176,0,-160.476,107.406,47.9386,198.765,86.5474,31.1087,513.837,181.127,80.9452,767.528,201.254,136.682
5177,0,-160.333,107.355,47.9632,199.094,86.4978,30.7804,514.268,181.038,78.5871,768.371,201.214,132.499
5178,0,-160.194,107.33,48.0141,199.377,86.3951,30.7498,514.708,180.986,76.2068,769.148,201.122,128.513
5179,0,-160.041,107.36,48.0905,200.541,87.193,28.4141,515.192,180.974,73.7068,769.677,201.049,124.523
5180,0,-159.902,107.331,48.1692,200.359,86.6153,28.9998,515.696,181.006,70.9903,770.153,200.995,120.807
5181,0,-159.71,107.302,48.1702,201.013,86.9085,28.2341,516.107,181.091,68.2495,770.485,200.932,117.168
5182,0,-159.545,107.352,48.1551,201.042,86.5816,28.6214,516.408,181.188,65.5584,770.794,200.879,113.753
5183,0,-159.353,107.334,48.1305,201.144,86.3395,28.9366,516.71,181.24,63.014,770.982,200.857,110.617
5184,0,-159.147,107.328,48.2533,201.296,86.1866,29.0451,516.885,181.285,60.3668,770.882,200.887,107.954
5185,0,-158.938,107.355,48.2802,201.547,86.0756,28.8682,517.071,181.395,57.7684,770.763,200.873,105.425
