Trajectories
200
,,,,,,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
4028,0,359.951,208.91,591.545,340.437,229.157,326.143,195.102,85.9762,43.5637,-106.109,77.8237,64.7913
4029,0,358.703,208.885,591.989,339.728,229.061,326.376,195.056,85.9921,43.4758,-106.15,77.8008,64.774
4030,0,357.481,208.794,592.413,339.009,228.931,326.761,195.02,85.9464,43.4554,-106.174,77.8126,64.7016
4031,0,356.073,208.654,592.777,338.268,228.796,327.118,194.994,85.9086,43.3662,-106.206,77.8177,64.6939
4032,0,354.596,208.497,593.162,337.538,228.676,327.467,194.958,85.8621,43.3409,-106.271,77.7802,64.6084
4033,0,353.055,208.362,593.446,336.719,228.609,327.772,194.922,85.7984,43.2798,-106.293,77.7747,64.6608
4034,0,351.404,208.304,593.868,336.006,228.528,328.089,194.91,85.7202,43.2695,-106.296,77.7916,64.5383
4035,0,349.728,208.381,594.112,335.27,228.479,328.324,194.87,85.6198,43.2393,-106.302,77.7687,64.4898
4036,0,348.119,208.407,594.329,334.526,228.535,328.454,194.798,85.5522,43.2364,-106.328,77.7971,64.514
4037,0,346.439,208.411,594.605,333.775,228.606,328.68,194.666,85.4393,43.222,-106.359,77.7834,64.4362
4038,0,344.731,208.4,594.925,332.915,228.641,329.039,194.566,85.3742,43.2102,-106.384,77.7315,64.5075
4039,0,343.213,208.418,595.134,332.133,228.733,329.271,194.485,85.2681,43.294,-106.414,77.7514,64.5089
4040,0,341.74,208.429,595.446,331.306,228.788,329.565,194.329,85.2056,43.3144,-106.443,77.7462,64.4539
4041,0,340.373,208.499,595.741,330.448,228.781,329.832,194.255,85.178,43.3956,-106.483,77.724,64.4335
4042,0,339.065,208.498,596.148,329.608,228.745,330.019,194.192,85.1775,43.469,-106.517,77.7258,64.439
4043,0,337.791,208.458,596.549,328.764,228.587,330.402,194.055,85.1388,43.5445,-106.561,77.7328,64.4374
4044,0,336.553,208.395,596.997,327.957,228.399,330.726,193.99,85.1358,43.6136,-106.631,77.7018,64.3792
4045,0,335.372,208.338,597.418,327.218,228.176,331.05,193.906,85.1507,43.6053,-106.696,77.6918,64.2855
4046,0,334.174,208.169,597.823,326.409,227.941,331.433,193.882,85.1548,43.5819,-106.785,77.6291,64.2771
4047,0,332.917,208.038,598.283,325.655,227.735,331.793,193.802,85.169,43.5645,-106.87,77.5905,64.311
4048,0,331.626,207.905,598.677,324.9,227.544,332.241,193.716,85.1844,43.5517,-107.007,77.5093,64.3534
4049,0,330.269,207.828,599.033,324.152,227.374,332.622,193.693,85.1865,43.5413,-107.093,77.4181,64.5105
4050,0,328.866,207.774,599.405,323.435,227.256,332.965,193.605,85.1792,43.5068,-107.173,77.3346,64.5455
4051,0,327.315,207.661,599.891,322.724,227.111,333.273,193.581,85.1555,43.4815,-107.275,77.239,64.4607
4052,0,325.738,207.561,600.254,322.028,227.029,333.579,193.529,85.1022,43.5529,-107.298,77.1541,64.3628
4053,0,324.226,207.549,600.537,321.337,226.955,333.879,193.475,85.0191,43.6453,-107.315,77.0879,64.3239
4054,0,322.798,207.561,600.753,320.615,226.973,334.149,193.436,84.9674,43.6543,-107.402,76.9561,64.4982
4055,0,321.322,207.569,600.992,319.995,227.048,334.284,193.421,84.925,43.778,-107.872,76.4855,65.9789
4056,0,319.885,207.599,601.246,319.311,227.133,334.566,193.388,84.867,43.8972,-108.434,75.7923,68.2358
4057,0,318.5,207.641,601.531,318.59,227.182,334.842,193.362,84.8191,44.0789,-108.284,75.7191,68.7113
4058,0,317.123,207.621,601.908,317.864,227.233,335.184,193.367,84.8362,44.1304,-106.944,76.9437,62.6597
4059,0,315.831,207.546,602.249,317.116,227.278,335.595,193.367,84.8726,44.2517,-106.364,77.4678,59.3393
4060,0,314.584,207.545,602.545,316.367,227.317,335.987,193.404,84.8835,44.3628,-106.417,77.4618,59.1483
4061,0,313.332,207.465,602.807,315.721,227.378,336.201,193.457,84.8865,44.4777,-106.498,77.3478,59.838
4062,0,312.07,207.377,603.085,315.012,227.354,336.484,193.512,84.9461,44.5736,-106.569,77.2557,60.2449
4063,0,310.739,207.337,603.32,314.378,227.279,336.758,193.52,84.9698,44.6018,-106.583,77.2113,60.2736
4064,0,309.395,207.271,603.569,313.755,227.149,336.994,193.52,84.9691,44.5978,-106.524,77.1605,60.1054
4065,0,308.025,207.253,603.782,313.201,227.029,337.17,193.542,84.9549,44.6624,-106.518,77.1031,60.0151
4066,0,306.559,207.255,604.031,312.638,226.886,337.427,193.481,84.9656,44.6794,-106.474,77.0383,59.9353
4067,0,305.074,207.246,604.315,312.113,226.766,337.718,193.456,84.9683,44.6635,-106.481,76.97,59.9202
4068,0,303.584,207.322,604.53,311.616,226.722,337.986,193.396,84.9696,44.7137,-106.497,76.8969,59.9398
4069,0,302.198,207.377,604.551,311.111,226.751,338.134,193.391,84.9943,44.7385,-106.57,76.8716,59.8992
4070,0,300.813,207.412,604.615,310.739,226.814,338.262,193.332,84.9953,44.7938,-106.587,76.8282,59.7473
4071,0,299.441,207.38,604.701,310.31,226.87,338.433,193.288,84.9933,44.8752,-106.65,76.7833,59.6349
4072,0,298.127,207.324,604.735,309.848,226.909,338.659,193.298,84.9947,45.0585,-106.664,76.7687,59.4821
4073,0,296.841,207.249,604.845,309.34,226.967,338.837,193.294,84.9348,45.1143,-106.73,76.7233,59.3846
4074,0,295.579,207.166,605.033,308.798,226.931,339.107,193.27,84.8955,45.2243,-106.508,76.965,58.1643
4075,0,294.354,207.03,605.197,308.296,226.944,339.166,193.249,84.8782,45.3834,-106.779,76.8339,58.7908
4076,0,293.221,206.995,605.316,307.775,226.862,339.363,193.239,84.8473,45.4363,-107.179,76.6439,60.3279
4077,0,292.051,206.942,605.419,307.284,226.747,339.51,193.24,84.8467,45.4303,-107.507,76.5139,61.4122
4078,0,290.89,206.876,605.629,306.71,226.536,339.768,193.248,84.8769,45.3945,-107.55,76.5632,61.43
4079,0,289.715,206.828,605.889,306.102,226.361,340.118,193.218,84.8981,45.4761,-107.597,76.6412,61.1633
4080,0,288.456,206.769,606.104,305.541,226.294,340.348,193.205,84.9746,45.4877,-107.601,76.7566,60.97
4081,0,287.138,206.673,606.334,304.952,226.218,340.548,193.196,85.0701,45.4099,-107.609,76.8377,60.7998
4082,0,285.727,206.589,606.556,304.357,226.163,340.758,193.196,85.1744,45.3987,-107.654,76.921,60.6595
4083,0,284.312,206.476,606.764,303.828,226.117,340.924,193.221,85.3046,45.3971,-107.712,76.943,60.6812
4084,0,282.9,206.397,606.82,303.256,226.107,341.12,193.186,85.429,45.3195,-107.757,76.9458,60.6935
4085,0,281.378,206.313,606.983,302.713,226.093,341.4,193.204,85.5322,45.3208,-107.801,76.9401,60.54
4086,0,279.882,206.274,607.018,302.248,226.086,341.554,193.178,85.6086,45.3985,-107.857,76.9589,60.4365
4087,0,278.431,206.292,606.997,301.816,226.138,341.728,193.219,85.6651,45.5006,-107.922,76.9493,60.3459
4088,0,276.987,206.313,606.97,301.388,226.284,341.95,193.203,85.7603,45.6053,-108.01,76.9246,60.1733
4089,0,275.577,206.362,607.015,300.999,226.503,342.04,193.193,85.8236,45.7554,-108.074,76.9152,60.0632
4090,0,274.22,206.388,607.02,300.518,226.759,342.169,193.186,85.8832,45.917,-108.085,76.9073,59.8989
4091,0,272.905,206.449,607.099,300.065,227.003,342.319,193.185,85.9657,46.0987,-108.116,76.9194,59.6843
4092,0,271.639,206.516,607.161,299.469,227.161,342.568,193.169,86.1103,46.2397,-108.118,76.9168,59.6119
4093,0,270.342,206.609,607.221,298.784,227.281,342.819,193.153,86.2282,46.3647,-108.099,76.9122,59.3991
4094,0,269.05,206.641,607.375,298.159,227.349,343.002,193.177,86.382,46.3776,-108.077,76.8658,59.3682
4095,0,267.741,206.658,607.564,297.491,227.387,343.168,193.142,86.542,46.4185,-108.087,76.854,59.2266
4096,0,266.492,206.687,607.712,296.877,227.428,343.306,193.093,86.7067,46.4277,-108.067,76.8626,59.1293
4097,0,265.228,206.663,607.914,296.252,227.475,343.555,193.068,86.9162,46.4724,-108.133,76.8041,59.0571
4098,0,263.905,206.617,608.112,295.596,227.5,343.87,193.074,87.1001,46.4831,-108.2,76.7928,58.9715
4099,0,262.665,206.557,608.333,294.978,227.627,344.074,193.07,87.2764,46.5682,-108.3,76.7218,58.807
4100,0,261.353,206.517,608.52,294.367,227.75,344.345,193.097,87.4555,46.6059,-108.365,76.6844,58.6881
4101,0,260.077,206.483,608.749,293.769,227.789,344.692,193.082,87.6127,46.671,-108.49,76.6428,58.5476
4102,0,258.778,206.499,608.94,293.074,227.871,344.975,193.125,87.7471,46.7978,-108.557,76.6329,58.4466
4103,0,257.47,206.462,609.119,292.421,227.871,345.25,193.093,87.8743,46.868,-108.628,76.5938,58.232
4104,0,256.158,206.394,609.291,291.687,227.787,345.589,193.04,87.9547,46.9253,-108.659,76.5553,58.1011
4105,0,254.73,206.304,609.542,291.021,227.763,345.832,192.947,87.9738,47.0778,-108.707,76.5288,57.9689
4106,0,253.284,206.261,609.671,290.289,227.625,346.137,192.811,88.0616,47.1535,-108.718,76.495,57.7893
4107,0,251.841,206.207,609.841,289.689,227.546,346.288,192.731,88.0894,47.2171,-108.747,76.4556,57.6688
4108,0,250.413,206.148,609.927,288.997,227.488,346.543,192.613,88.1436,47.3155,-108.772,76.4168,57.6099
4109,0,249.005,206.13,609.995,288.29,227.498,346.794,192.432,88.2041,47.4761,-108.847,76.3311,57.5316
4110,0,247.567,206.074,610.167,287.714,227.575,347.055,192.31,88.225,47.638,-108.936,76.3043,57.3574
4111,0,246.151,206.07,610.263,287.025,227.64,347.394,192.213,88.2688,47.8117,-109.059,76.2737,57.3451
4112,0,244.807,206.064,610.29,286.374,227.758,347.753,192.085,88.3024,48.0758,-109.156,76.2272,57.2261
4113,0,243.432,206.112,610.337,285.878,227.879,347.951,192.013,88.3645,48.3071,-109.282,76.1789,57.0253
4114,0,242.014,206.117,610.506,285.301,228.008,348.15,191.945,88.425,48.5244,-109.43,76.1337,56.9341
4115,0,240.636,206.176,610.519,284.647,228.141,348.352,191.87,88.4674,48.7186,-109.521,76.1337,56.7763
4116,0,239.298,206.232,610.63,283.987,228.272,348.564,191.786,88.5504,48.9412,-109.622,76.0819,56.6928
4117,0,237.966,206.277,610.678,283.247,228.326,348.83,191.673,88.6394,49.0283,-109.708,76.0635,56.6787
4118,0,236.618,206.294,610.795,282.411,228.315,349.181,191.556,88.6637,49.1561,-109.778,76.0059,56.6228
4119,0,235.239,206.269,610.971,281.636,228.305,349.424,191.361,88.7518,49.278,-109.817,75.9375,56.502
4120,0,233.809,206.229,611.16,280.855,228.316,349.582,191.14,88.8601,49.3244,-109.884,75.8797,56.4188
4121,0,232.453,206.206,611.232,280.13,228.307,349.7,190.981,88.9576,49.3521,-110.003,75.8659,56.4051
4122,0,231.043,206.183,611.408,279.428,228.368,349.808,190.797,89.0383,49.3424,-110.152,75.8182,56.3484
4123,0,229.642,206.179,611.507,278.699,228.395,350.029,190.617,89.1817,49.4314,-110.268,75.7932,56.2768
4124,0,228.195,206.149,611.622,277.99,228.375,350.291,190.485,89.2859,49.5733,-110.43,75.7488,56.0975
4125,0,226.79,206.092,611.709,277.271,228.351,350.641,190.377,89.4231,49.6805,-110.578,75.7026,56.0042
4126,0,225.341,206.03,611.817,276.557,228.357,350.944,190.317,89.5561,49.7242,-110.728,75.7367,55.8715
4127,0,223.895,205.941,611.849,275.957,228.459,351.102,190.283,89.6376,49.9491,-110.838,75.7369,55.7628
4128,0,222.421,205.854,611.855,275.392,228.557,351.191,190.225,89.7389,50.0596,-110.96,75.7419,55.6004
4129,0,221.014,205.781,611.752,274.698,228.659,351.377,190.182,89.8402,50.1351,-111.019,75.7602,55.5078
4130,0,219.659,205.724,611.687,274.141,228.701,351.499,190.095,89.9157,50.2653,-111.108,75.7797,55.4427
4131,0,218.351,205.67,611.608,273.556,228.753,351.628,190.043,89.9657,50.3377,-111.161,75.7999,55.2454
4132,0,217.188,205.615,611.499,272.975,228.833,351.729,189.987,90.0137,50.4227,-111.243,75.8493,55.1608
4133,0,216.054,205.535,611.507,272.46,228.93,351.794,189.881,90.0746,50.4853,-111.31,75.8397,55.0791
4134,0,215.12,205.508,611.423,271.976,229.102,351.833,189.793,90.0788,50.534,-111.389,75.9056,54.9961
4135,0,214.204,205.5,611.381,271.431,229.269,351.912,189.669,90.1162,50.6031,-111.468,75.9462,54.9923
4136,0,213.49,205.548,611.237,270.887,229.425,351.9,189.567,90.1549,50.6097,-111.515,76.009,54.9197
4137,0,212.773,205.579,611.204,270.461,229.548,351.867,189.45,90.2244,50.6397,-111.539,76.0513,54.8347
4138,0,212.105,205.545,611.202,270.003,229.665,351.741,189.35,90.2636,50.6416,-111.56,76.1032,54.8178
4139,0,211.456,205.541,611.17,269.519,229.719,351.695,189.316,90.3578,50.5571,-111.574,76.1519,54.914
4140,0,211.04,205.553,611.139,269.046,229.692,351.709,189.179,90.4242,50.3997,-111.568,76.1776,54.9518
4141,0,210.827,205.656,611.155,268.749,229.657,351.654,189.053,90.5077,50.3069,-111.588,76.1722,55.0192
4142,0,210.873,205.745,611.244,268.485,229.616,351.535,188.979,90.5994,50.0831,-111.594,76.2084,55.09
4143,0,211.159,205.728,611.401,268.406,229.638,351.371,188.839,90.6879,49.9644,-111.619,76.183,55.1938
4144,0,211.685,205.771,611.577,268.371,229.649,351.36,188.792,90.764,49.8577,-111.737,76.1398,55.1947
4145,0,212.384,205.882,611.699,268.427,229.683,351.356,188.743,90.8349,49.7434,-111.766,76.0881,55.2772
4146,0,213.13,206.07,611.71,268.667,229.76,351.377,188.712,90.9305,49.6442,-111.831,76.0353,55.3825
4147,0,213.911,206.215,611.741,269.098,229.876,351.352,188.712,90.9345,49.6328,-111.897,75.9955,55.3069
4148,0,214.581,206.304,611.784,269.657,229.96,351.274,188.682,90.9511,49.7354,-111.962,75.9479,55.3663
4149,0,215.291,206.43,611.633,270.33,230.031,351.193,188.711,91.0116,49.8277,-111.999,75.8827,55.3174
4150,0,215.927,206.512,611.448,270.991,230.067,351.136,188.719,90.9935,49.9869,-112.038,75.8591,55.2914
4151,0,216.585,206.558,611.284,271.659,229.999,351.179,188.768,90.9935,50.1182,-112.074,75.7981,55.2217
4152,0,217.157,206.564,611.069,272.413,229.996,351.076,188.792,90.9866,50.3556,-112.075,75.7981,55.2121
4153,0,217.714,206.538,610.873,273.093,230.012,350.958,188.795,90.9559,50.5964,-112.081,75.7452,55.1954
4154,0,218.35,206.529,610.532,273.798,229.989,350.861,188.835,90.9365,50.7105,-112.033,75.7252,55.1456
4155,0,218.933,206.469,610.252,274.542,230,350.612,188.849,90.8881,50.8546,-112.025,75.7459,55.1072
4156,0,219.513,206.423,609.93,275.196,230.05,350.399,188.882,90.8401,50.9825,-112.005,75.7531,55.0341
4157,0,220.122,206.33,609.661,275.813,230.08,350.257,188.906,90.7229,51.0573,-111.975,75.769,54.8722
4158,0,220.679,206.248,609.433,276.447,230.138,350.026,188.913,90.6542,51.1371,-111.92,75.7742,54.7689
4159,0,221.287,206.201,609.193,276.875,230.21,349.816,188.871,90.5693,51.0589,-111.894,75.8273,54.6731
4160,0,221.853,206.153,608.969,277.238,230.354,349.611,188.88,90.4814,50.8885,-111.776,75.8435,54.6716
4161,0,222.41,206.124,608.779,277.571,230.498,349.302,188.805,90.3518,50.7638,-111.714,75.8647,54.5788
4162,0,222.954,206.18,608.527,277.841,230.578,349.006,188.763,90.1936,50.5863,-111.66,75.8695,54.4829
4163,0,223.369,206.189,608.425,278.099,230.672,348.736,188.674,90.1034,50.3695,-111.639,75.8758,54.4023
4164,0,223.789,206.289,608.312,278.309,230.762,348.42,188.592,89.9657,50.0871,-111.597,75.8315,54.3314
4165,0,224.192,206.458,608.188,278.456,230.844,348.141,188.521,89.7733,49.8146,-111.582,75.7824,54.2341
4166,0,224.539,206.618,608.102,278.452,230.894,348.005,188.418,89.5947,49.4376,-111.617,75.721,54.1519
4167,0,224.762,206.772,608.136,278.485,230.993,347.897,188.345,89.4377,49.281,-111.641,75.6376,53.9911
4168,0,224.975,206.97,608.207,278.456,231.161,347.702,188.248,89.2439,49.0435,-111.695,75.5319,53.8109
4169,0,225.176,207.257,608.232,278.414,231.339,347.608,188.143,89.0186,48.8401,-111.806,75.3847,53.6423
4170,0,225.355,207.437,608.284,278.358,231.499,347.485,188.013,88.8049,48.7974,-111.92,75.2361,53.4792
4171,0,225.544,207.52,608.353,278.367,231.674,347.371,187.886,88.4888,48.7006,-112.076,75.0825,53.1606
4172,0,225.745,207.527,608.296,278.383,231.854,347.252,187.716,88.2179,48.7064,-112.264,74.8524,52.8834
4173,0,225.991,207.519,608.263,278.359,231.994,347.293,187.554,87.9072,48.8376,-112.429,74.6434,52.5371
4174,0,226.244,207.564,608.242,278.436,232.13,347.278,187.348,87.6078,48.9057,-112.648,74.4534,52.0995
4175,0,226.584,207.597,608.239,278.616,232.302,347.16,187.126,87.2896,49.1298,-112.855,74.2634,51.757
4176,0,226.915,207.626,608.272,278.858,232.435,347.039,186.919,86.915,49.386,-113.076,74.0715,51.338
4177,0,227.393,207.676,608.279,279.125,232.528,347.012,186.697,86.5966,49.6005,-113.322,73.922,50.8216
4178,0,227.879,207.788,608.365,279.3,232.562,347.068,186.447,86.2409,49.9622,-113.594,73.7783,50.3074
4179,0,228.419,207.844,608.524,279.504,232.557,347.138,186.217,85.9103,50.2981,-113.781,73.632,49.7251
4180,0,228.995,207.898,608.735,279.724,232.56,347.181,185.985,85.568,50.535,-114.053,73.5081,49.1686
4181,0,229.716,208.011,608.766,279.883,232.525,347.238,185.741,85.2683,50.6596,-114.264,73.3513,48.6107
4182,0,230.437,208.166,608.93,280.091,232.49,347.276,185.472,84.9289,50.9356,-114.45,73.2488,48.1238
4183,0,231.253,208.352,609.025,280.221,232.353,347.362,185.264,84.6006,51.0175,-114.678,73.2021,47.6248
4184,0,232.096,208.519,609.249,280.391,232.17,347.398,185.041,84.3091,51.0278,-114.906,73.1299,47.108
4185,0,233.027,208.689,609.447,280.629,231.946,347.374,184.836,84.0165,51.0578,-115.134,73.0563,46.5897
4186,0,233.935,208.892,609.625,280.851,231.69,347.446,184.602,83.6953,51.1146,-115.368,72.9552,46.0567
4187,0,234.791,208.971,609.897,281.012,231.441,347.482,184.399,83.419,50.9812,-115.63,72.9109,45.5491
4188,0,235.476,208.951,610.184,281.17,231.166,347.509,184.105,83.092,50.9744,-115.86,72.8388,45.0351
4189,0,236.107,208.812,610.338,281.331,230.924,347.557,183.846,82.7626,50.9207,-116.146,72.7418,44.6209
4190,0,236.604,208.669,610.296,281.464,230.71,347.502,183.537,82.486,50.9239,-116.438,72.6628,44.194
4191,0,237.202,208.641,610.121,281.576,230.471,347.56,183.243,82.1518,50.9764,-116.702,72.5924,43.6911
4192,0,237.688,208.718,610.008,281.718,230.217,347.647,182.942,81.8165,51.0234,-117.004,72.5113,43.3124
4193,0,238.111,208.738,610.051,281.818,229.993,347.745,182.594,81.5101,51.1055,-117.289,72.4325,42.9008
4194,0,238.566,208.642,609.994,281.97,229.845,347.609,182.249,81.212,51.0986,-117.554,72.35,42.5781
4195,0,239.044,208.506,609.851,282.108,229.758,347.506,181.845,80.8731,51.0933,-117.863,72.3007,42.1874
4196,0,239.505,208.43,609.651,282.201,229.713,347.292,181.461,80.5726,51.1466,-118.145,72.2339,41.9043
4197,0,239.966,208.322,609.623,282.286,229.647,347.144,181.025,80.2519,51.2553,-118.449,72.1489,41.5715
4198,0,240.499,208.27,609.495,282.359,229.531,346.94,180.606,79.9129,51.2668,-118.711,72.0858,41.2286
4199,0,241.056,208.214,609.318,282.417,229.386,346.822,180.147,79.5941,51.3387,-119.007,72.0563,40.8933
4200,0,241.643,208.299,609.154,282.425,229.285,346.67,179.636,79.3249,51.3146,-119.252,71.9286,40.6103
4201,0,242.277,208.424,609.04,282.449,229.231,346.501,179.11,79.0449,51.1865,-119.503,71.8314,40.375
4202,0,242.996,208.62,608.814,282.549,229.192,346.267,178.644,78.8044,51.0699,-119.775,71.7599,40.1291
4203,0,243.624,208.724,608.759,282.602,229.153,346.047,178.184,78.6331,51.0497,-119.991,71.7019,39.9537
4204,0,244.297,208.75,608.729,282.735,229.053,345.862,177.699,78.4052,50.8989,-120.217,71.6063,39.6267
4205,0,244.971,208.726,608.678,282.863,228.95,345.717,177.167,78.2548,50.7622,-120.445,71.5309,39.3567
4206,0,245.678,208.714,608.501,283.011,228.946,345.563,176.695,78.1248,50.6198,-120.673,71.4247,39.1991
4207,0,246.365,208.768,608.317,283.203,228.928,345.483,176.233,77.9567,50.5945,-120.868,71.3506,38.8802
4208,0,247.072,208.817,608.227,283.358,228.991,345.371,175.827,77.8582,50.5398,-121.061,71.2733,38.6023
4209,0,247.798,208.894,608.065,283.575,229.075,345.271,175.42,77.7994,50.4228,-121.249,71.1826,38.4054
4210,0,248.587,209.044,607.938,283.864,229.169,345.116,174.99,77.7384,50.3288,-121.444,71.1012,38.1709
4211,0,249.388,209.136,607.902,284.213,229.282,345.009,174.634,77.6831,50.3171,-121.646,71.0207,37.9075
4212,0,250.3,209.265,607.8,284.432,229.368,344.94,174.278,77.6469,50.3729,-121.841,70.9674,37.6572
4213,0,251.256,209.358,607.729,284.741,229.457,344.906,173.972,77.6039,50.4376,-122.023,70.9061,37.477
4214,0,252.298,209.455,607.685,285.003,229.545,344.899,173.711,77.6056,50.5001,-122.16,70.8356,37.3167
4215,0,253.374,209.556,607.713,285.265,229.694,344.912,173.436,77.5541,50.6131,-122.366,70.8023,37.169
4216,0,254.497,209.635,607.704,285.547,229.818,344.798,173.148,77.5628,50.6275,-122.572,70.8185,37.0009
4217,0,255.696,209.785,607.667,285.828,229.919,344.744,172.968,77.555,50.6773,-122.788,70.7615,36.8316
4218,0,256.891,209.887,607.616,286.064,229.999,344.848,172.713,77.5619,50.6909,-122.972,70.7806,36.5897
4219,0,258.103,209.954,607.644,286.352,230.104,344.891,172.529,77.5484,50.8017,-123.151,70.7878,36.4766
4220,0,259.259,210.004,607.696,286.614,230.193,344.883,172.315,77.5572,50.9647,-123.348,70.8025,36.3337
4221,0,260.487,210.069,607.634,286.869,230.279,344.88,172.166,77.5449,51.0325,-123.545,70.8463,36.1762
4222,0,261.749,210.157,607.518,287.153,230.433,344.788,172.025,77.5575,51.0771,-123.771,70.8767,36.1715
4223,0,262.98,210.234,607.521,287.432,230.537,344.739,171.848,77.5481,51.1434,-123.973,70.9377,36.0142
4224,0,264.179,210.236,607.543,287.753,230.631,344.692,171.694,77.538,51.1796,-124.169,70.9839,35.842
4225,0,265.439,210.272,607.543,288.041,230.658,344.767,171.593,77.5357,51.3094,-124.309,71.0128,35.7509
4226,0,266.66,210.313,607.553,288.333,230.702,344.76,171.435,77.4973,51.3895,-124.458,71.0292,35.5186
4227,0,267.943,210.417,607.539,288.664,230.802,344.691,171.288,77.5097,51.4425,-124.629,71.0626,35.4149
4228,0,269.289,210.485,607.463,289.008,230.911,344.598,171.151,77.4355,51.5615,-124.765,71.1104,35.3218
4229,0,270.676,210.645,607.346,289.314,231.079,344.464,171.004,77.4448,51.6327,-124.961,71.154,35.1737
4230,0,272.084,210.784,607.317,289.671,231.226,344.344,170.845,77.41,51.6894,-125.088,71.1612,34.9965
4231,0,273.47,210.879,607.312,289.95,231.357,344.327,170.719,77.4099,51.8115,-125.205,71.1939,34.834
4232,0,274.915,211.01,607.29,290.274,231.513,344.301,170.563,77.3453,51.8816,-125.297,71.1983,34.6578
4233,0,276.377,211.126,607.223,290.625,231.686,344.226,170.425,77.2669,52.0024,-125.38,71.2005,34.4824
4234,0,277.868,211.241,607.234,291.02,231.937,344.025,170.264,77.228,52.08,-125.434,71.1696,34.2936
4235,0,279.456,211.401,607.09,291.416,232.172,343.88,170.118,77.2419,52.1303,-125.527,71.123,34.1291
4236,0,281.085,211.5,606.978,291.793,232.42,343.782,169.925,77.1782,52.2509,-125.574,71.1172,33.9585
4237,0,282.705,211.583,606.87,292.217,232.608,343.644,169.738,77.1404,52.318,-125.59,71.0624,33.7964
4238,0,284.43,211.684,606.726,292.715,232.814,343.462,169.577,77.1044,52.3749,-125.633,71.0113,33.5198
4239,0,286.238,211.755,606.476,293.173,233.021,343.263,169.408,77.0808,52.3342,-125.591,70.9153,33.3996
4240,0,288.013,211.762,606.323,293.753,233.242,342.977,169.293,77.071,52.3229,-125.592,70.8331,33.177
4241,0,289.863,211.826,606.072,294.288,233.408,342.68,169.175,76.9704,52.4337,-125.562,70.753,32.9067
4242,0,291.707,211.849,605.877,294.848,233.564,342.473,169.066,76.9799,52.441,-125.525,70.6281,32.7781
4243,0,293.599,211.866,605.65,295.521,233.733,342.234,168.972,76.9205,52.4222,-125.476,70.5028,32.6078
4244,0,295.618,211.912,605.359,296.157,233.876,341.969,168.91,76.9191,52.4733,-125.391,70.3572,32.4414
4245,0,297.664,211.944,605.014,296.847,234.022,341.669,168.828,76.8208,52.5254,-125.281,70.238,32.1842
4246,0,299.687,212.03,604.625,297.591,234.152,341.41,168.796,76.8025,52.4934,-125.17,70.1433,31.807
4247,0,301.701,212.024,604.38,298.426,234.323,341,168.78,76.7058,52.4595,-125.088,69.89,31.6341
4248,0,303.756,212.095,604.013,299.199,234.443,340.686,168.767,76.6265,52.4576,-125.004,69.6156,31.5135
4249,0,305.904,212.18,603.587,300.098,234.655,340.255,168.84,76.5894,52.4529,-124.86,69.3834,31.3581
4250,0,308.047,212.261,603.193,301.029,234.805,339.777,168.892,76.5122,52.3936,-124.142,69.4556,29.0524
4251,0,310.175,212.303,602.81,301.986,234.948,339.413,168.944,76.4328,52.3243,-123.609,69.6337,26.8914
4252,0,312.364,212.354,602.396,302.904,235.041,339.131,169.045,76.3675,52.3119,-123.601,69.3536,27.1977
4253,0,314.699,212.436,601.877,303.906,235.173,338.706,169.123,76.3242,52.3546,-123.515,69.0994,27.7394
4254,0,317.011,212.5,601.325,304.949,235.305,338.24,169.224,76.2236,52.2318,-123.377,68.9328,27.9476
4255,0,319.37,212.59,600.78,306.071,235.447,337.641,169.371,76.2088,52.1514,-123.155,68.8275,27.6998
4256,0,321.827,212.668,600.256,307.2,235.605,337.111,169.513,76.1476,52.0712,-122.899,68.7211,27.4377
4257,0,324.294,212.746,599.727,308.397,235.66,336.63,169.718,76.1315,51.9577,-122.673,68.5889,27.1571
4258,0,326.827,212.834,599.16,309.597,235.739,336.175,169.897,76.0537,51.9792,-122.436,68.4656,27.0047
4259,0,329.364,212.871,598.576,310.782,235.756,335.722,170.104,76.0071,51.8873,-122.208,68.3343,26.9182
4260,0,332.042,212.983,597.92,312.117,235.857,335.167,170.321,76.0219,51.7298,-121.99,68.2241,26.6979
4261,0,334.662,213.043,597.332,313.422,235.88,334.549,170.567,75.9677,51.7046,-121.743,68.1429,26.5343
4262,0,337.393,213.129,596.672,314.777,235.932,333.931,170.838,75.9215,51.5486,-122.663,67.3785,30.7453
4263,0,340.131,213.236,595.939,316.165,235.928,333.395,171.073,75.906,51.421,-122.118,67.467,30.3996
4264,0,342.942,213.265,595.237,317.614,235.919,332.811,171.321,75.8273,51.3577,-121.92,67.4795,29.912
4265,0,345.753,213.313,594.573,319.13,235.899,332.239,171.556,75.7912,51.16,-121.67,67.4853,29.6063
4266,0,348.565,213.331,593.897,320.596,235.903,331.651,171.814,75.737,51.0889,-121.375,67.4993,29.0513
4267,0,351.535,213.439,592.964,322.073,235.942,331.044,172.1,75.6563,50.9778,-121.087,67.4406,28.7048
4268,0,354.389,213.435,592.283,323.698,235.975,330.294,172.376,75.578,50.8695,-120.856,67.2884,28.5879
