Trajectories
200
,,,,,,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
4873,0,-100.629,71.7363,32.5252,214.85,91.1951,45.5545,226.701,175.493,340.781,225.999,206.367,597.974
4874,0,-100.658,71.6954,32.4713,214.773,91.117,45.6075,225.908,175.493,340.682,224.597,206.367,597.927
4875,0,-100.659,71.6958,32.4605,214.764,91.0658,45.5959,225.083,175.459,340.633,223.146,206.282,597.954
4876,0,-100.692,71.6847,32.3748,214.67,91.0306,45.5792,224.282,175.409,340.615,221.728,206.31,597.917
4877,0,-100.669,71.6895,32.2847,214.571,90.9551,45.619,223.549,175.369,340.539,220.393,206.254,597.911
4878,0,-100.698,71.6929,32.2772,214.505,90.8699,45.5286,222.745,175.268,340.577,219.079,206.25,597.848
4879,0,-100.725,71.6774,32.2017,214.42,90.8536,45.5171,222.052,175.191,340.476,217.834,206.206,597.878
4880,0,-100.734,71.6815,32.1813,214.343,90.7771,45.5807,221.33,175.137,340.445,216.663,206.188,597.999
4881,0,-100.783,71.7208,32.1269,214.244,90.7361,45.5926,220.622,175.009,340.441,215.66,206.173,597.988
4882,0,-100.846,71.6977,32.179,214.214,90.6914,45.5471,220.034,174.926,340.443,214.768,206.282,597.88
4883,0,-100.874,71.7075,32.1231,214.119,90.6564,45.5276,219.386,174.783,340.472,213.915,206.284,597.948
4884,0,-100.93,71.7245,32.0321,214.053,90.6563,45.5857,218.766,174.633,340.588,213.181,206.309,598.043
4885,0,-100.953,71.7524,32.0347,213.965,90.6129,45.6087,218.197,174.488,340.704,212.508,206.323,598.117
4886,0,-100.976,71.7889,31.9428,213.914,90.6059,45.5054,217.726,174.359,340.603,211.939,206.336,598.128
4887,0,-101.006,71.7936,31.9249,213.847,90.5798,45.5598,217.191,174.186,340.684,211.469,206.34,598.132
4888,0,-101.083,71.855,31.9137,213.754,90.57,45.5528,216.746,174.02,340.658,211.169,206.34,598.196
4889,0,-101.108,71.8838,31.9318,213.661,90.566,45.5148,216.39,173.895,340.632,211.055,206.337,598.28
4890,0,-101.189,71.9229,31.9452,213.595,90.5094,45.58,216.13,173.72,340.613,211.223,206.358,598.367
4891,0,-101.245,71.9628,31.8473,213.535,90.4704,45.5247,215.968,173.527,340.641,211.525,206.35,598.503
4892,0,-101.321,71.9899,31.9164,213.449,90.4391,45.4638,216.008,173.269,340.682,211.97,206.279,598.528
4893,0,-101.349,72.0011,31.8679,213.332,90.3785,45.4288,216.219,173.011,340.754,212.535,206.237,598.504
4894,0,-101.451,72.04,31.8668,213.226,90.2932,45.396,216.659,172.758,340.754,213.207,206.194,598.413
4895,0,-101.543,72.0559,31.8682,213.025,90.2713,45.3595,217.289,172.549,340.76,213.872,206.069,598.29
4896,0,-101.642,72.116,31.8575,212.893,90.1925,45.3082,218.031,172.359,340.792,214.473,205.953,598.243
4897,0,-101.732,72.1357,31.7864,212.706,90.0634,45.2752,218.852,172.275,340.788,215.07,205.779,598.115
4898,0,-101.844,72.1504,31.7784,212.548,89.9507,45.2412,219.705,172.268,340.742,215.568,205.564,598.014
4899,0,-101.983,72.1762,31.7136,212.349,89.803,45.1938,220.621,172.341,340.762,216.032,205.393,597.867
4900,0,-102.09,72.2016,31.6271,212.146,89.6672,45.2019,221.55,172.409,340.672,216.468,205.23,597.655
4901,0,-102.21,72.1919,31.6036,211.965,89.5031,45.234,222.494,172.555,340.658,216.936,205.044,597.493
4902,0,-102.348,72.2159,31.5379,211.807,89.3228,45.3346,223.393,172.749,340.608,217.355,204.896,597.388
4903,0,-102.496,72.2207,31.443,211.603,89.1228,45.4906,224.231,172.973,340.638,217.724,204.679,597.418
4904,0,-102.62,72.2276,31.271,211.392,88.9267,45.5548,225.198,173.268,340.57,218.241,204.616,597.306
4905,0,-102.733,72.2016,31.1444,211.187,88.7161,45.7427,226.052,173.54,340.67,218.748,204.602,597.416
4906,0,-102.891,72.1852,31.0113,210.949,88.4362,45.9028,226.956,173.793,340.898,219.304,204.654,597.485
4907,0,-103.038,72.16,30.9022,210.698,88.17,46.1548,227.737,174.028,341.238,219.976,204.771,597.552
4908,0,-103.223,72.1571,30.6923,210.392,87.9184,46.3819,228.614,174.299,341.569,220.757,204.934,597.625
4909,0,-103.4,72.1363,30.5681,210.086,87.6425,46.5858,229.455,174.58,341.957,221.584,205.13,597.747
4910,0,-103.557,72.1011,30.3113,209.752,87.2975,46.9356,230.327,174.825,342.355,222.45,205.381,597.957
4911,0,-103.795,72.0996,30.1413,209.451,86.9321,47.1969,231.144,175.096,342.811,223.414,205.757,598.249
4912,0,-103.979,72.0938,29.8953,209.072,86.5449,47.4805,231.924,175.36,343.434,224.481,205.981,598.584
4913,0,-104.162,72.066,29.6489,208.724,86.168,47.872,232.576,175.588,344.064,225.652,206.072,598.926
4914,0,-104.397,72.0433,29.3672,208.339,85.7123,48.3209,233.193,175.784,344.838,226.928,206.232,599.298
4915,0,-104.606,72.0801,29.0284,207.894,85.2284,48.8565,233.757,175.956,345.492,228.03,206.42,599.889
4916,0,-104.871,72.0937,28.7821,207.41,84.7814,49.3464,234.331,176.081,346.134,228.95,206.539,600.285
4917,0,-105.134,72.1267,28.5378,206.877,84.3188,49.863,234.91,176.077,346.886,229.683,206.508,600.565
4918,0,-105.428,72.1361,28.2778,206.37,83.8045,50.403,235.487,176.085,347.584,230.329,206.473,601
4919,0,-105.752,72.1157,28.074,205.818,83.2785,50.9398,236.034,176.069,348.161,231.056,206.688,601.49
4920,0,-106.04,72.1747,27.8484,205.287,82.7741,51.5156,236.614,176.06,348.572,231.887,207.003,601.884
4921,0,-106.364,72.1565,27.6465,204.765,82.2314,51.9666,236.926,176.057,349.073,232.691,207.1,602.216
4922,0,-106.665,72.2045,27.5581,204.268,81.7701,52.5581,237.027,176.059,349.628,233.512,206.992,602.422
4923,0,-106.987,72.2132,27.4366,203.818,81.2466,52.9905,237.022,176.07,350.154,234.261,206.906,602.585
4924,0,-107.306,72.2715,27.2777,203.333,80.7813,53.4157,237.106,176.098,350.5,235.035,206.93,602.939
4925,0,-107.655,72.2804,27.1001,202.878,80.3006,53.9386,237.146,176.078,350.901,235.764,206.969,603.278
4926,0,-107.942,72.3243,27.0166,202.355,79.8694,54.3501,237.22,176.009,351.221,236.613,207.005,603.501
4927,0,-108.201,72.3395,26.9397,201.864,79.4248,54.6281,237.24,175.88,351.543,237.607,207.083,603.593
4928,0,-108.519,72.2864,26.854,201.396,79.0201,54.9288,237.318,175.781,351.828,238.534,207.1,603.768
4929,0,-108.781,72.2997,26.7664,200.899,78.5976,55.211,237.405,175.662,352.092,239.595,207.175,603.937
4930,0,-109.109,72.2556,26.6099,200.403,78.216,55.4163,237.484,175.507,352.348,240.696,207.158,604.107
4931,0,-109.402,72.2446,26.5037,199.824,77.8313,55.675,237.586,175.293,352.696,241.845,207.14,604.256
4932,0,-109.732,72.2273,26.3602,199.244,77.5065,55.7432,237.733,175.042,353.017,243.013,207.044,604.457
4933,0,-110.019,72.2279,26.1772,198.691,77.1605,55.8551,237.922,174.834,353.181,244.285,206.994,604.431
4934,0,-110.347,72.2122,26.0154,198.209,76.8723,55.8952,238.301,174.673,353.343,245.534,206.848,604.508
4935,0,-110.639,72.1898,25.8623,197.661,76.5702,55.9447,238.672,174.449,353.509,246.78,206.733,604.556
4936,0,-110.925,72.2174,25.6934,197.181,76.3022,56.0328,239.119,174.287,353.549,248.072,206.528,604.54
4937,0,-111.216,72.2375,25.5983,196.681,76.0569,56.02,239.576,174.084,353.61,249.396,206.295,604.577
4938,0,-111.513,72.2434,25.3652,196.216,75.8495,56.0272,240.092,173.973,353.68,250.799,206.074,604.479
4939,0,-111.833,72.2528,25.2002,195.786,75.6201,56.0745,240.667,173.783,353.661,252.249,205.848,604.423
4940,0,-112.087,72.3057,24.9409,195.341,75.3998,56.168,241.276,173.694,353.621,253.795,205.651,604.379
4941,0,-112.403,72.3683,24.7585,194.973,75.2192,56.0941,241.972,173.499,353.575,255.4,205.471,604.322
4942,0,-112.658,72.4105,24.682,194.544,75.0974,56.1083,242.672,173.328,353.552,257.19,205.468,604.067
4943,0,-112.975,72.4399,24.5352,194.123,74.9099,56.1916,243.426,173.134,353.471,259.037,205.472,603.893
4944,0,-113.306,72.5164,24.419,193.748,74.7419,56.2335,244.317,172.998,353.36,260.896,205.544,603.684
4945,0,-113.593,72.5617,24.3496,193.361,74.6221,56.1645,245.211,172.806,353.225,262.799,205.629,603.528
4946,0,-113.925,72.6401,24.2915,193.051,74.5097,56.1295,246.136,172.616,353.191,264.767,205.719,603.312
4947,0,-114.204,72.7095,24.2417,192.734,74.4245,56.0761,247.109,172.423,353.145,266.787,205.77,603.069
4948,0,-114.511,72.7767,24.2563,192.407,74.3193,55.9944,248.079,172.362,353.01,268.881,205.832,602.751
4949,0,-114.832,72.8716,24.2526,192.09,74.2702,55.8999,249.131,172.293,352.758,271.014,205.884,602.305
4950,0,-115.107,72.992,24.1854,191.85,74.1936,55.8004,250.094,172.315,352.585,273.098,205.898,602.056
4951,0,-115.439,73.0468,24.1043,191.558,74.1044,55.754,251.149,172.336,352.382,275.284,205.935,601.724
4952,0,-115.737,73.1611,24.1028,191.342,74.0016,55.7291,252.153,172.362,352.279,277.488,205.966,601.414
4953,0,-115.985,73.2406,24.1152,191.046,73.9018,55.645,253.272,172.418,352.056,279.738,205.994,601.092
4954,0,-116.283,73.3318,24.1531,190.767,73.8408,55.6219,254.364,172.496,351.879,282.076,206.071,600.696
4955,0,-116.47,73.4341,24.1628,190.533,73.7789,55.5506,255.571,172.574,351.559,284.487,206.168,600.264
4956,0,-116.693,73.582,24.2264,190.251,73.7461,55.4978,256.785,172.645,351.36,286.945,206.245,599.854
4957,0,-116.877,73.6844,24.2403,189.997,73.6925,55.564,257.995,172.756,351.12,289.523,206.39,599.414
4958,0,-117.117,73.7738,24.1588,189.732,73.6468,55.6061,259.239,172.791,350.937,292.165,206.468,599.092
4959,0,-117.233,73.8809,24.1217,189.493,73.6525,55.6254,260.551,172.886,350.736,294.772,206.551,598.717
4960,0,-117.427,73.8838,24.1247,189.294,73.6432,55.5594,261.819,172.988,350.547,297.564,206.676,598.24
4961,0,-117.584,73.8389,24.1729,189.086,73.6635,55.6421,263.2,173.066,350.262,300.324,206.778,597.799
4962,0,-117.457,74.0266,23.1289,188.931,73.6534,55.7016,264.578,173.095,350.049,303.151,206.88,597.254
4963,0,-116.987,74.5026,20.4732,188.716,73.6494,55.7825,265.936,173.136,349.888,306.088,206.981,596.723
4964,0,-117.199,74.5911,20.3634,188.546,73.653,55.7744,267.307,173.178,349.632,309.154,207.072,596.104
4965,0,-117.43,74.5772,21.0598,188.37,73.6542,55.7651,268.805,173.185,349.316,312.161,207.069,595.674
4966,0,-117.594,74.6739,21.4831,188.224,73.6699,55.8086,270.323,173.197,348.974,315.263,207.141,595.083
4967,0,-117.71,74.7543,21.5512,188.072,73.6761,55.8112,271.903,173.216,348.588,318.478,207.174,594.528
4968,0,-117.741,74.9234,21.4228,187.958,73.6724,55.7592,273.522,173.185,348.264,321.783,207.212,593.848
4969,0,-117.835,75.0227,21.3631,187.864,73.6372,55.7578,275.177,173.181,348.048,325.232,207.291,592.948
4970,0,-117.88,75.1192,21.4459,187.771,73.5936,55.761,276.915,173.181,347.668,328.722,207.33,592.143
4971,0,-117.933,75.1779,21.5836,187.721,73.5482,55.8074,278.778,173.251,347.138,332.26,207.328,591.282
4972,0,-118.897,74.9645,25.0096,187.679,73.4521,55.7803,280.678,173.247,346.725,335.773,207.236,590.494
4973,0,-118.973,75.0919,25.6981,187.651,73.4185,55.6782,282.613,173.22,346.266,339.325,207.251,589.665
4974,0,-118.849,75.3828,25.0335,187.644,73.4003,55.6346,284.64,173.181,345.684,342.984,207.244,588.706
4975,0,-118.767,75.5236,24.7408,187.646,73.3763,55.633,286.754,173.2,345.103,346.704,207.311,587.694
4976,0,-118.758,75.5468,24.7613,187.694,73.3113,55.6369,288.855,173.185,344.558,350.468,207.391,586.591
4977,0,-118.741,75.6429,24.809,187.755,73.2952,55.5297,291.003,173.132,343.978,354.281,207.448,585.533
4978,0,-118.742,75.6462,24.8175,187.85,73.2053,55.5266,293.226,173.061,343.334,358.09,207.464,584.484
4979,0,-118.672,75.7044,24.8811,187.949,73.1627,55.5456,295.417,173.024,342.688,361.974,207.486,583.399
4980,0,-118.59,75.6946,24.8921,188.074,73.135,55.4298,297.596,172.982,342.068,366.005,207.572,582.134
4981,0,-118.58,75.7183,24.9014,188.245,73.0587,55.2353,299.804,172.968,341.339,370.026,207.618,580.824
4982,0,-118.467,75.7576,24.8771,188.42,73.0163,55.164,302.081,172.914,340.594,374.071,207.71,579.503
4983,0,-118.397,75.7686,24.9539,188.611,72.9331,55.0207,304.327,172.913,339.809,378.235,207.764,578.142
4984,0,-118.318,75.7558,24.9734,188.816,72.87,54.8675,306.565,172.883,339.034,382.417,207.825,576.66
4985,0,-118.237,75.7445,24.9682,189.045,72.7586,54.6497,308.811,172.879,338.258,386.654,207.837,575.196
4986,0,-118.12,75.7141,25.1074,189.272,72.683,54.5553,311.171,172.862,337.488,390.898,207.869,573.771
4987,0,-117.999,75.7222,25.1468,189.512,72.6207,54.3593,313.497,172.806,336.635,395.267,207.917,572.186
4988,0,-117.893,75.6856,25.1192,189.823,72.3999,54.0367,315.883,172.794,335.829,399.701,208.029,570.432
4989,0,-117.778,75.686,25.1984,189.959,72.0279,54.248,318.299,172.78,334.902,404.114,208.146,568.672
4990,0,-117.673,75.6468,25.1989,191.695,71.6555,51.22,320.741,172.782,333.943,408.565,208.256,566.821
4991,0,-117.559,75.6329,25.1844,193.044,72.5457,47.9954,322.338,171.848,334.544,413.069,208.317,565.018
4992,0,-117.391,75.5541,25.264,193.744,72.7006,46.551,325.181,172.41,333.095,417.505,208.322,563.261
4993,0,-117.308,75.5381,25.2833,193.87,72.5897,46.7342,328.225,172.733,331.039,421.966,208.354,561.332
4994,0,-117.173,75.4999,25.2537,193.828,72.4397,47.3236,331.004,172.929,329.399,426.395,208.401,559.473
4995,0,-117.024,75.4978,25.3284,193.944,72.3102,47.658,333.57,172.919,328.309,430.918,208.474,557.389
4996,0,-116.892,75.4171,25.396,194.205,72.2555,47.5043,336.05,172.943,327.209,435.372,208.506,555.3
4997,0,-116.747,75.3982,25.3923,194.535,72.2238,47.2614,338.614,172.979,325.927,439.865,208.551,553.122
4998,0,-116.611,75.3509,25.4809,194.84,72.1599,46.9711,341.27,173.019,324.635,444.26,208.529,551.102
4999,0,-116.497,75.3065,25.485,195.206,72.1444,46.7597,343.903,173.112,323.277,448.592,208.463,549.056
5000,0,-116.336,75.2848,25.4748,195.476,72.0499,46.6677,346.459,173.136,321.956,452.88,208.428,546.933
5001,0,-116.195,75.2581,25.5435,195.805,71.9963,46.4397,349.02,173.241,320.668,457.26,208.444,544.661
5002,0,-116.056,75.2304,25.6311,196.034,71.9476,46.3604,351.616,173.32,319.242,461.581,208.563,542.301
5003,0,-115.947,75.1924,25.6636,196.288,71.893,46.2159,354.192,173.443,317.804,465.908,208.553,540.004
5004,0,-115.776,75.1636,25.7268,196.556,71.7967,46.1188,356.682,173.518,316.432,470.036,208.525,537.807
5005,0,-115.634,75.1074,25.7986,196.743,71.7288,46.1583,359.106,173.54,315.247,474.124,208.501,535.559
5006,0,-115.521,75.0918,25.8021,196.96,71.6127,46.2031,361.477,173.562,313.974,478.149,208.48,533.416
5007,0,-115.383,75.0669,25.8649,197.221,71.5567,46.0454,363.805,173.601,312.764,482.11,208.465,531.164
5008,0,-115.182,75.0661,25.8854,197.508,71.4697,45.8942,366.096,173.652,311.433,485.98,208.48,528.944
5009,0,-115.04,75.0407,25.9527,197.786,71.4416,45.8134,368.33,173.68,310.165,489.859,208.578,526.639
5010,0,-114.928,75.0255,25.9599,197.988,71.3992,45.72,370.48,173.678,308.922,493.666,208.622,524.256
5011,0,-114.757,74.9977,26.0191,198.174,71.3262,45.7299,372.608,173.766,307.614,497.494,208.656,521.98
5012,0,-114.638,74.965,26.1737,198.347,71.2323,45.6828,374.753,173.805,306.247,501.088,208.612,519.838
5013,0,-114.53,74.8979,26.2131,198.596,71.128,45.6354,376.836,173.834,304.924,504.684,208.601,517.663
5014,0,-114.423,74.8725,26.2831,198.796,71.0435,45.5206,378.82,173.842,303.707,508.323,208.617,515.343
5015,0,-114.318,74.8338,26.2745,198.993,70.924,45.3681,380.68,173.886,302.51,511.973,208.679,512.962
5016,0,-114.178,74.8075,26.3357,199.199,70.8427,45.2229,382.651,173.972,301.13,515.697,208.814,510.479
5017,0,-114.121,74.7394,26.4397,199.396,70.7227,45.077,384.587,174.023,299.796,519.381,208.862,507.957
5018,0,-114.011,74.7229,26.4516,199.545,70.6592,44.8785,386.393,174.003,298.601,522.912,208.838,505.627
5019,0,-113.929,74.7132,26.4409,199.608,70.5387,44.8484,388.257,173.994,297.324,526.414,208.804,503.308
5020,0,-113.869,74.6702,26.4982,199.713,70.4586,44.7656,390.08,173.978,296.105,529.995,208.824,500.902
5021,0,-113.816,74.6293,26.6132,199.783,70.3549,44.6305,391.96,173.912,294.783,533.534,208.858,498.399
5022,0,-113.744,74.591,26.6186,199.857,70.2894,44.5046,393.83,173.857,293.386,537.087,208.988,495.809
5023,0,-113.709,74.5884,26.6013,199.911,70.201,44.5313,395.696,173.842,292.038,540.664,209.067,493.174
5024,0,-113.683,74.5765,26.6732,199.946,70.1195,44.5237,397.616,173.789,290.657,544.17,209.061,490.538
5025,0,-113.652,74.5723,26.6863,200.006,70.0424,44.4207,399.485,173.7,289.273,547.711,209.009,487.922
5026,0,-113.652,74.5732,26.6812,200.016,69.9767,44.3542,401.393,173.669,287.769,551.208,209.051,485.243
5027,0,-113.652,74.5732,26.6783,200.069,69.9058,44.2843,403.231,173.625,286.388,554.599,209.024,482.664
5028,0,-113.626,74.5602,26.7549,200.136,69.8367,44.1862,405.11,173.551,284.94,557.945,208.992,480.008
5029,0,-113.63,74.5359,26.7999,200.191,69.748,44.2116,407.009,173.523,283.324,561.435,209.056,477.135
5030,0,-113.652,74.5707,26.6984,200.169,69.6987,44.2502,408.843,173.514,281.823,564.897,209.119,474.159
5031,0,-113.71,74.5502,26.7738,200.203,69.5838,44.2008,410.681,173.442,280.379,568.335,209.1,471.323
5032,0,-113.712,74.5183,26.793,200.25,69.4597,44.2404,412.49,173.393,278.859,571.588,208.993,468.547
5033,0,-113.743,74.548,26.8045,200.223,69.37,44.2616,414.252,173.317,277.316,574.888,208.972,465.698
5034,0,-113.77,74.5348,26.7174,200.269,69.2954,44.2084,416.083,173.276,275.757,578.21,208.948,462.746
5035,0,-113.823,74.5614,26.7846,200.274,69.228,44.1606,417.903,173.235,274.067,581.568,208.996,459.654
5036,0,-113.866,74.5382,26.801,200.322,69.1168,44.0763,419.677,173.199,272.375,584.963,209.027,456.516
5037,0,-113.912,74.5166,26.7843,200.332,69.0284,43.8889,421.503,173.158,270.672,588.364,209.051,453.38
5038,0,-113.945,74.5194,26.7848,200.338,68.9258,43.794,423.182,173.039,269.052,591.581,208.982,450.336
5039,0,-114.03,74.5086,26.8126,200.329,68.839,43.6769,424.912,172.926,267.358,594.688,208.861,447.305
5040,0,-114.04,74.4545,26.7975,200.249,68.7273,43.7023,426.634,172.836,265.606,597.9,208.813,444.107
5041,0,-114.121,74.4405,26.821,200.283,68.6246,43.5625,428.284,172.74,263.9,601.142,208.777,440.813
5042,0,-114.156,74.4431,26.8334,200.318,68.5474,43.3065,429.957,172.694,262.106,604.314,208.793,437.445
5043,0,-114.186,74.414,26.8918,200.336,68.4499,43.1777,431.626,172.604,260.371,607.464,208.806,434.125
5044,0,-114.266,74.4226,26.9047,200.259,68.3533,43.1076,433.24,172.554,258.608,610.555,208.725,430.889
5045,0,-114.311,74.3503,26.9114,200.209,68.1622,43.1243,434.852,172.477,256.84,613.458,208.572,427.717
5046,0,-114.39,74.3579,26.9136,200.161,68.0016,43.1808,436.467,172.396,255.072,616.337,208.498,424.625
5047,0,-114.405,74.3123,26.9266,200.14,67.9021,43.0774,438.026,172.344,253.331,619.33,208.47,421.336
5048,0,-114.435,74.2846,26.925,200.145,67.7995,42.9867,439.671,172.289,251.456,622.213,208.47,417.992
5049,0,-114.483,74.2925,26.9204,200.147,67.7097,42.8173,441.267,172.319,249.523,625.208,208.56,414.554
5050,0,-114.524,74.2708,26.911,200.15,67.6051,42.7338,442.85,172.214,247.709,628.089,208.566,411.109
5051,0,-114.525,74.27,26.91,200.117,67.4549,42.7472,444.348,172.137,245.942,631.017,208.537,407.772
5052,0,-114.607,74.2582,26.9382,200.098,67.3922,42.6638,445.838,172.026,244.159,633.677,208.482,404.613
5053,0,-114.619,74.2328,26.9323,200.095,67.2878,42.5982,447.275,171.949,242.416,636.367,208.414,401.414
5054,0,-114.616,74.2038,26.919,200.093,67.195,42.4424,448.688,171.828,240.69,639.065,208.369,398.012
5055,0,-114.66,74.1578,26.9356,200.095,67.0901,42.36,450.162,171.807,238.832,641.819,208.357,394.551
5056,0,-114.63,74.1541,26.9368,200.089,66.9963,42.2161,451.551,171.771,236.939,644.676,208.417,390.929
5057,0,-114.64,74.1069,26.9481,200.147,66.8588,42.0912,453.082,171.726,234.89,647.451,208.391,387.355
5058,0,-114.64,74.0764,26.9425,200.157,66.7688,41.9061,454.443,171.564,233.068,650.122,208.275,383.89
5059,0,-114.65,74.0003,26.9449,200.157,66.6649,41.8262,455.785,171.44,231.332,652.72,208.201,380.435
5060,0,-114.651,73.9982,26.9477,200.19,66.5159,41.777,457.084,171.327,229.594,655.26,208.128,376.98
5061,0,-114.658,73.9465,26.9251,200.24,66.4007,41.6954,458.515,171.293,227.672,657.884,208.018,373.463
5062,0,-114.605,73.9071,27.0192,200.233,66.2909,41.6485,460.057,171.262,225.521,660.517,208.059,369.794
5063,0,-114.611,73.8786,27.0275,200.258,66.1534,41.7181,461.563,171.246,223.365,663.167,208.021,366.061
5064,0,-114.594,73.8332,26.9671,200.277,65.9967,41.7162,462.97,171.138,221.414,665.807,208.002,362.367
5065,0,-114.543,73.793,27.011,200.26,65.8813,41.6926,464.271,170.95,219.648,668.312,207.853,358.722
5066,0,-114.541,73.7625,27.0192,200.315,65.8094,41.6196,465.574,170.773,217.821,670.775,207.778,355.179
5067,0,-114.5,73.7163,26.9523,200.382,65.7049,41.4903,466.882,170.656,215.907,673.128,207.691,351.574
5068,0,-114.472,73.7039,27.0134,200.459,65.6393,41.36,468.217,170.551,213.944,675.579,207.571,347.878
5069,0,-114.445,73.677,27.0562,200.525,65.5347,41.232,469.678,170.446,211.767,678.117,207.579,343.992
5070,0,-114.42,73.621,27.0325,200.57,65.4029,41.2534,471.06,170.368,209.58,680.618,207.513,340.044
5071,0,-114.371,73.6115,27.0271,200.658,65.2489,41.1792,472.339,170.233,207.624,682.936,207.404,336.302
5072,0,-114.345,73.5566,27.0007,200.736,65.1822,41.0503,473.56,170.046,205.694,685.139,207.232,332.655
5073,0,-114.294,73.5491,27.0412,200.791,65.0583,41.0443,474.789,169.931,203.611,687.361,207.127,329.01
5074,0,-114.269,73.521,27.0341,200.885,64.9061,40.9528,476.132,169.862,201.49,689.645,207.006,325.258
5075,0,-114.211,73.5049,27.0979,200.957,64.7989,40.8113,477.455,169.822,199.275,691.974,206.974,321.36
5076,0,-114.188,73.5083,27.0422,201.026,64.6952,40.6691,478.705,169.743,197.07,694.249,206.951,317.311
5077,0,-114.11,73.4172,27.0939,201.144,64.5684,40.6109,479.985,169.653,194.91,696.553,206.891,313.326
5078,0,-114.082,73.3988,27.1895,201.196,64.4535,40.5309,481.107,169.514,192.841,698.707,206.768,309.463
5079,0,-113.998,73.3984,27.1229,201.26,64.3331,40.3008,482.262,169.426,190.818,700.667,206.554,305.744
5080,0,-113.926,73.314,27.1003,201.351,64.2364,40.0971,483.353,169.272,188.802,702.629,206.415,302
5081,0,-113.867,73.2952,27.1756,201.423,64.1327,39.9526,484.523,169.186,186.754,704.603,206.309,298.167
5082,0,-113.813,73.2964,27.1173,201.55,64.0248,39.7757,485.744,169.14,184.402,706.678,206.249,294.149
5083,0,-113.754,73.2836,27.1666,201.621,63.8893,39.6291,486.946,169.1,182.042,708.769,206.179,290.01
5084,0,-113.682,73.2457,27.1702,201.609,63.776,39.5905,488.109,168.971,179.889,710.745,206.061,285.93
5085,0,-113.652,73.1913,27.1792,201.719,63.6491,39.3536,489.189,168.82,177.663,712.71,205.943,281.953
5086,0,-113.573,73.179,27.1808,201.826,63.5564,39.1154,490.154,168.66,175.676,714.507,205.805,278.029
5087,0,-113.513,73.1644,27.2507,201.896,63.4225,38.9651,491.17,168.483,173.551,716.282,205.642,274.069
5088,0,-113.433,73.1518,27.2654,202.011,63.2709,38.7907,492.221,168.345,171.276,718.042,205.563,270.077
5089,0,-113.374,73.1368,27.3321,202.079,63.1325,38.6523,493.244,168.252,168.968,719.908,205.563,265.9
5090,0,-113.342,73.133,27.3408,202.129,62.9813,38.535,494.254,168.112,166.605,721.789,205.46,261.705
5091,0,-113.255,73.1478,27.3479,202.247,62.8389,38.3728,495.323,167.939,164.263,723.486,205.304,257.525
5092,0,-113.194,73.1331,27.4191,202.31,62.662,38.2173,496.258,167.749,161.925,725.189,205.162,253.415
5093,0,-113.123,73.0951,27.4203,202.424,62.4796,38.0326,497.252,167.586,159.561,726.753,205.05,249.347
5094,0,-113.089,73.0922,27.408,202.502,62.3743,37.8758,498.172,167.442,157.332,728.386,204.879,245.168
5095,0,-113.01,73.0823,27.4041,202.619,62.1975,37.6859,499.101,167.331,154.964,730.025,204.853,241.008
5096,0,-112.95,73.0667,27.4756,202.689,62.0501,37.5197,500.166,167.223,152.478,731.655,204.75,236.773
5097,0,-112.9,73.0433,27.4423,202.742,61.9087,37.4123,501.089,167.051,150.063,733.142,204.663,232.565
5098,0,-112.873,73.0035,27.4944,202.779,61.7219,37.3248,501.95,166.848,147.912,734.615,204.479,228.403
5099,0,-112.819,73.003,27.4334,202.831,61.6063,37.2336,502.686,166.558,145.793,736.18,204.368,224.244
5100,0,-112.76,72.9903,27.4846,202.961,61.5006,37.0491,503.514,166.313,143.61,737.703,204.221,219.867
5101,0,-112.728,72.9859,27.4983,203.042,61.3687,36.8758,504.353,166.129,141.338,739.113,204.097,215.631
5102,0,-112.68,72.9776,27.4994,203.183,61.3023,36.6879,505.207,165.953,139.031,740.552,203.997,211.388
5103,0,-112.621,72.9623,27.5695,203.264,61.2026,36.5225,505.957,165.692,136.786,741.946,203.877,207.112
5104,0,-112.628,72.9355,27.5717,203.379,61.0733,36.4702,506.668,165.397,134.532,743.262,203.669,202.947
5105,0,-112.571,72.8924,27.6277,203.418,60.9233,36.4178,507.33,165.082,132.49,744.487,203.462,198.919
5106,0,-112.519,72.8689,27.5902,203.473,60.8485,36.3447,507.992,164.794,130.333,745.658,203.24,194.957
5107,0,-112.5,72.8323,27.6381,203.534,60.742,36.229,508.689,164.514,128.183,746.816,203.078,190.882
5108,0,-112.469,72.8279,27.649,203.6,60.634,36.0985,509.317,164.255,126.059,748.057,202.988,186.704
5109,0,-112.446,72.8328,27.5732,203.596,60.5243,36.0418,509.987,163.993,123.959,749.359,202.878,182.418
5110,0,-112.388,72.8196,27.6263,203.589,60.4679,35.9247,510.667,163.694,121.821,750.576,202.771,178.171
5111,0,-112.387,72.817,27.6467,203.654,60.3638,35.7904,511.365,163.438,119.671,751.815,202.673,173.965
5112,0,-112.338,72.7688,27.5869,203.661,60.2944,35.736,511.94,163.109,117.687,752.893,202.457,169.911
5113,0,-112.31,72.7548,27.6476,203.692,60.1979,35.8238,512.524,162.775,115.724,753.878,202.175,165.891
